"tract","Name","Median_Rent_2012-16"
6037212204,"Central LA, Los Angeles, CA",792
39085206500,"Mentor, OH",792
48491020808,"Taylor, TX",792
42073000700,"New Castle, PA",792
17031381200,"Bronzeville, Chicago, IL",792
33015104101,"East Hampstead, Hampstead, NH",792
48201422800,"Westside, Houston, TX",792
42081000900,"Williamsport, PA",792
26111290700,"Midland, MI",792
39099813200,"Sebring, OH",792
20173005501,"Haysville, KS",792
47037012600,"East Nashville, Nashville, TN",792
39045031200,"Lancaster, OH",792
12069030503,"Leesburg, FL",792
29037060004,"Belton, MO",792
1117030502,"Calera, AL",792
36015001100,"Elmira, NY",792
55133202302,"Avondale, Waukesha, WI",792
12061050100,"Vero Beach, FL",792
21067003503,"Lexington, KY",792
48113009610,"Northwest Dallas, Dallas, TX",792
25003900400,"Pittsfield, MA",792
13225040101,"Byron, GA",792
55079101300,"West Allis, WI",792
42055010800,"Chambersburg, PA",792
22075050100,"Belle Chasse, LA",792
27053021503,"Minneapolis, MN",792
38013953300,"Bowbells, ND",792
25005650700,"New Bedford, MA",792
48201521500,"Kempwood, Houston, TX",792
6067007802,"Carmichael, CA",792
5119004221,"Little Rock, AR",792
37179020800,"Marshville, NC",792
12099002100,"Roosevelt Estates, West Palm Beach, FL",792
55009010201,"De Pere, WI",792
18097360501,"Warren, Indianapolis, IN",792
32510000600,"Carson City, NV",792
18089041302,"Gary, IN",792
55079011200,"Lower East Side, Milwaukee, WI",792
48113014309,"Las Colinas, Irving, TX",792
42133020410,"Dillsburg, PA",792
27067780100,"New London, MN",792
19153010703,"Altoona, IA",792
42079210400,"Hughestown, PA",792
16019970502,"Ammon, ID",792
8029965000,"Hotchkiss, CO",792
31109003715,"Lincoln, NE",792
39049009362,"Rose Hill, Reynoldsburg, OH",792
26161410300,"Normal Park, Ypsilanti, MI",792
17043846701,"Addison, IL",792
40027202402,"Norman, OK",791
42069102800,"East Mountain, Scranton, PA",791
36055008200,"Group 14621, Rochester, NY",791
26081014502,"Chateau Hills, Wyoming, MI",791
39027964800,"Wilmington, OH",791
72087110304,"Río Grande, PR",791
41043030903,"Lebanon, OR",791
12011040503,"East Fort Lauderdale, Fort Lauderdale, FL",791
36063024401,"Lewiston, NY",791
32003000201,"Las Vegas, NV",791
26163504300,"Detroit, MI",791
39035156102,"Independence, OH",791
18089042901,"Cedar Lake, IN",791
42101011000,"East Parkside, Philadelphia, PA",791
47009011603,"Friendsville, TN",791
42101020300,"North Philadelphia, Philadelphia, PA",791
1103000800,"Decatur, AL",791
21111012302,"Louisville, KY",791
36055011505,"Penfield, NY",791
29095012701,"Raytown, MO",791
6023010901,"Fortuna, CA",791
18167001000,"Fort Harrison, Terre Haute, IN",791
18177010800,"Centerville, IN",791
17201001700,"Rockford, IL",791
12039020500,"Gadsden County, FL",791
1073003803,"Oakwood Place, Birmingham, AL",791
17019005402,"Urbana, IL",791
41027950100,"Hood River, OR",791
23005015000,"Harrison, ME",791
21111012107,"Louisville, KY",791
36055005300,"North Marketview Heights, Rochester, NY",791
45063021305,"Lexington County, SC",791
39035124600,"Puritas - Longmead, Cleveland, OH",791
48183000800,"Longview, TX",791
26005032200,"Holland, MI",791
8001009309,"Westminster, CO",791
48265960600,"Kerrville, TX",791
41047001503,"Keizer, OR",791
55079006300,"Franklin Heights, Milwaukee, WI",791
37155960900,"Lumberton, NC",791
12001002218,"Gainesville, FL",791
16039960200,"Mountain Home, ID",791
18003011605,"Fort Wayne, IN",791
36037951100,"Le Roy, NY",791
12031012601,"Hyde Park, Jacksonville, FL",791
6029002812,"Bakersfield, CA",791
1089001402,"Huntsville, AL",791
12069030204,"Eustis, FL",791
35001000126,"Collier Addition, Albuquerque, NM",791
47157007500,"South Memphis, Memphis, TN",791
55009001802,"Green Bay, WI",791
48039661300,"Alvin, TX",791
54039010500,"Charleston, WV",791
48313000400,"Madisonville, TX",791
27145011302,"Cold Spring, MN",791
26021010100,"Coloma, MI",791
37109071102,"Stanley, NC",791
48309003500,"Axtell, TX",791
32003004000,"North Las Vegas, NV",791
55009010100,"De Pere, WI",791
29049960200,"Lathrop, MO",791
9003502700,"Barry Square, Hartford, CT",791
26093725100,"Howell, MI",791
48005000400,"Lufkin, TX",791
39023002902,"Medway, OH",791
29189213101,"Bridgeton, MO",791
6077004704,"Lodi, CA",791
55101002402,"Burlington, WI",791
42049010700,"Erie, PA",791
4015953402,"Lake Havasu City, AZ",791
45023020400,"Chester, SC",791
23031030100,"Springvale, Sanford, ME",791
38035010400,"Grand Forks, ND",790
48029180604,"Inner West Side, San Antonio, TX",790
23011020000,"South China, China, ME",790
41047002600,"Salem, OR",790
18005011200,"Hope, IN",790
8031007037,"East, Denver, CO",790
48201220400,"North Houston, Houston, TX",790
27147960100,"Owatonna, MN",790
39035173107,"Middleburg Heights, OH",790
37067001902,"Winston-Salem, NC",790
6019004505,"Fresno, CA",790
29183311145,"Saint Charles, MO",790
48029141900,"San Antonio, TX",790
17113002101,"Bloomington, IL",790
45091060200,"Rock Hill, SC",790
26081011600,"Walker Center, Grand Rapids, MI",790
22071012400,"Marlyville - Fontainebleau, New Orleans, LA",790
47157006300,"Cooper-Young, Memphis, TN",790
4019000100,"Downtown, Tucson, AZ",790
26163576200,"Allen Park, MI",790
4019004317,"Green Valley Country Club Vistas, Green Valley, AZ",790
48113013004,"Lake Highlands, Dallas, TX",790
13149970200,"Franklin, GA",790
12017450202,"Beverly Hills, FL",790
49011125808,"Layton, UT",790
17031520300,"East Side, Chicago, IL",790
17031821300,"Blue Island, IL",790
18141002400,"South Bend, IN",790
29099700118,"Arnold, MO",790
41043030700,"Albany, OR",790
48029131100,"East Side, San Antonio, TX",790
31055006803,"Prairie Lane, Omaha, NE",790
32031001400,"West University, Reno, NV",790
49035111701,"South Salt Lake, UT",790
27119020300,"East Grand Forks, MN",790
6071006604,"Colton, CA",790
17031420600,"South Side, Chicago, IL",790
10003016000,"New Castle, DE",790
4027001100,"La Verne Terrace, Yuma, AZ",790
39003014000,"Delphos, OH",790
41051008400,"Powellhurst - Gilbert, Portland, OR",790
48375010700,"Amarillo, TX",790
40027201903,"Mayfield, Oklahoma City, OK",790
19163012000,"Davenport, IA",790
36055014905,"Rochester, NY",790
51740211100,"Portsmouth, VA",790
6071005500,"San Bernardino, CA",790
1115040204,"Pell City, AL",790
1101002500,"Montgomery, AL",790
54061011600,"Morgantown, WV",790
40109107605,"Midwest City, OK",789
4013420501,"N. Center Revitilization Association, Mesa, AZ",789
40113940007,"Sand Springs, OK",789
42081000300,"Williamsport, PA",789
36077590100,"Cooperstown, NY",789
51800075404,"Suffolk, VA",789
55089650200,"Cedarburg, WI",789
48291701100,"Dayton, TX",789
53063012500,"Spokane Valley, WA",789
18043070802,"New Albany, IN",789
27145010600,"Melrose, MN",789
30029000100,"Columbia Falls, MT",789
28035000700,"Hattiesburg, MS",789
41035971400,"Klamath Falls, OR",789
50001960700,"Addison County, VT",789
37081010702,"Greensboro, NC",789
18095001300,"Anderson, IN",789
49049002902,"Springville, UT",789
26091060302,"Onsted, MI",789
42079215702,"Shickshinny, PA",789
39109365000,"Troy, OH",789
6037575803,"North Pine, Long Beach, CA",789
39103409002,"Medina, OH",789
12073000200,"Old Town, Tallahassee, FL",789
22055002101,"Carencro, LA",789
48441012200,"South Treadaway Area, Abilene, TX",789
30063000800,"River Road, Missoula, MT",789
36113071000,"Lake Luzerne, NY",789
12086001402,"Little Haiti, Miami, FL",789
21227011900,"Bowling Green, KY",789
55027960900,"Beaver Dam, WI",789
42011000800,"Reading, PA",789
48201540501,"Timber Creek Place, Houston, TX",789
12115002203,"Nokomis, FL",789
47157002700,"Binghampton, Memphis, TN",789
48147950402,"Bonham, TX",789
26163591900,"Brownstown Charter Township, MI",789
39103416200,"Brunswick, OH",789
39035136102,"Broadview Heights, OH",789
26073000300,"Shepherd, MI",789
47119010600,"Columbia, TN",789
26121001402,"Muskegon Heights, MI",789
22071000611,"New Aurora, New Orleans, LA",789
56001963900,"Laramie, WY",789
5035030804,"Marion, AR",789
26139023001,"Grandville, MI",789
42131400200,"Tunkhannock, PA",789
48027020900,"Temple, TX",789
31055005200,"North Omaha, Omaha, NE",789
42103950201,"Hawley, PA",789
12086001701,"Brownsville, Miami, FL",789
40109107604,"Midwest City, OK",789
6099001604,"Modesto, CA",789
42037051000,"Bloomsburg, PA",789
22079010300,"Pineville, LA",789
53077002900,"Cowiche, WA",789
45045002903,"Mauldin, SC",789
4019940900,"Tucson, AZ",788
2188000100,"Noorvik, AK",788
36117020800,"Sodus, NY",788
42011001100,"Reading, PA",788
47043060401,"Burns, TN",788
21111011905,"Louisville, KY",788
48439104604,"Mitchell Boulevard, Fort Worth, TX",788
36061016200,"Upper Manhattan, New York, NY",788
24023000500,"Oakland, MD",788
6019005304,"Fresno, CA",788
48201521400,"Kempwood, Houston, TX",788
22023970201,"Hackberry, LA",788
6029006303,"Arvin, CA",788
42043024001,"Middletown, PA",788
2105000300,"Hoonah–Angoon County, AK",788
55079100100,"West Allis, WI",788
35025000702,"Hobbs, NM",788
37191000402,"Goldsboro, NC",788
48251130800,"Cleburne, TX",788
51790000500,"Staunton, VA",788
31055007504,"Valley, NE",788
42103950104,"Matamoras, PA",788
17031630200,"Gage Park, Chicago, IL",788
72127000506,"Toa Baja, PR",788
55117011000,"Waldo, WI",788
23019031300,"Glenburn, ME",788
34005701204,"Burlington, NJ",788
27101900100,"Slayton, MN",788
22071001301,"St. Claude, New Orleans, LA",788
23001045000,"Leeds, ME",788
17031814000,"Cicero, IL",788
26163584200,"Taylor, MI",788
37025041901,"Concord, NC",788
17031260300,"Garfield Park, Chicago, IL",788
35041000300,"Portales, NM",788
6019002906,"Roosevelt, Fresno, CA",788
20151968600,"Pratt, KS",788
6065044402,"Anza, CA",788
47157003100,"East Memphis, Memphis, TN",788
29095014101,"Blue Springs, MO",788
4027000800,"Atmar, Yuma, AZ",788
6047002401,"Dos Palos, CA",788
39035106500,"Old Brooklyn, Cleveland, OH",788
47093001800,"Knoxville, TN",788
12065250200,"Monticello, FL",788
8041008000,"Northeast Colorado Springs, Colorado Springs, CO",788
26015011300,"Hastings, MI",788
25013813701,"Monson Center, Monson, MA",788
19013002400,"Cedar Falls, IA",788
36029008003,"Kenilworth, Buffalo, NY",788
44007010800,"Central Falls, RI",788
26099240800,"Clinton Township, MI",788
36093031900,"Schenectady County, NY",788
39095002401,"Ottawa, Toledo, OH",788
35001004501,"Albuquerque, NM",788
17167003300,"Divernon, IL",788
19015020500,"Madrid, IA",788
32003001607,"Las Vegas, NV",788
37195000900,"Black Creek, NC",788
49057210701,"Roy, UT",788
35001000707,"South Los Altos, Albuquerque, NM",787
40037021400,"Sapulpa, OK",787
35045000705,"Bloomfield, NM",787
31109003717,"Lincoln, NE",787
47157022111,"Whitehaven, Memphis, TN",787
13285960600,"LaGrange, GA",787
39035140400,"Cleveland Heights, OH",787
37125951100,"Aberdeen, NC",787
42133021300,"West York, PA",787
41015950200,"Gold Beach, OR",787
25005652800,"New Bedford, MA",787
39165031300,"Lebanon, OH",787
18097340102,"Wayne, Indianapolis, IN",787
45079010804,"Columbia, SC",787
29095008900,"South Kansas City, Kansas City, MO",787
17031711200,"Auburn Gresham, Chicago, IL",787
18085962100,"Winona Lake, IN",787
26081012701,"East Kentwood, Kentwood, MI",787
18057110202,"Cicero, IN",787
41039000702,"Florence, OR",787
17167002700,"Springfield, IL",787
27163070703,"Oak Park Heights, MN",787
53063011300,"Spokane, WA",787
48201254300,"Baytown, TX",787
41039002102,"Springfield, OR",787
12105015302,"Bartow, FL",787
27123034702,"Conway, Saint Paul, MN",787
47093006900,"Fort Sanders, Knoxville, TN",787
37071032506,"Gastonia, NC",787
36011040700,"Auburn, NY",787
30063001100,"Rose Park, Missoula, MT",787
48201533200,"Greater Inwood, Houston, TX",787
26139021603,"Jenison, Georgetown Township, MI",787
48201521200,"Northwest Houston, Houston, TX",787
48113019208,"Far North Dallas, Dallas, TX",787
21227010702,"Bowling Green, KY",787
45051040103,"Little River, SC",787
40109108520,"Northwest Oklahoma City, Oklahoma City, OK",787
22071003308,"Gentilly, New Orleans, LA",787
21067002303,"Lexington, KY",787
37067002808,"Rural Hall, NC",787
39099812800,"Lake Milton, OH",787
36083051902,"Troy, NY",787
13063040520,"Atlanta, GA",787
1089010100,"New Market, AL",787
40109103300,"Central Oklahoma City, Oklahoma City, OK",787
42003465800,"Pittsburgh, PA",787
47157007000,"East Memphis, Memphis, TN",787
40047001401,"Enid, OK",787
32003003429,"Las Vegas, NV",787
55079019100,"Alverno, Milwaukee, WI",787
39061023002,"Cincinnati, OH",787
17031520200,"East Side, Chicago, IL",787
53063011800,"Veradale, Spokane Valley, WA",787
13045910600,"Carrollton, GA",787
27027030201,"Hawley, MN",787
42011010600,"Sinking Spring, PA",787
42003448000,"Leetsdale, PA",787
13021011701,"Macon, GA",786
26077003500,"South Westnedge, Portage, MI",786
41047010305,"Woodburn, OR",786
48439106102,"Fort Worth, TX",786
18085961800,"Warsaw, IN",786
36055014203,"Rochester, NY",786
17019000901,"Champaign, IL",786
48053960100,"Bertram, TX",786
48391950400,"Refugio, TX",786
36045061700,"Adams, NY",786
36005004300,"Bronx County, NY",786
13297110300,"Monroe, GA",786
47119010801,"Columbia, TN",786
6037432801,"El Monte City, El Monte, CA",786
12005000300,"Youngstown, FL",786
36047035400,"Kings County, NY",786
45051060203,"Myrtle Beach, SC",786
55063000400,"Washburn, La Crosse, WI",786
34015500201,"West Deptford, NJ",786
39035123100,"Kamm's Corners, Cleveland, OH",786
53071920702,"Walla Walla, WA",786
39035160400,"Lakewood, OH",786
4013421601,"Mesa, AZ",786
13115000400,"Rome, GA",786
12083002302,"Ocala, FL",786
45083023001,"Lyman, SC",786
5119002406,"Westwood, Little Rock, AR",786
28049002400,"Jackson, MS",786
39043040500,"Huron, OH",786
47093005501,"Knoxville, TN",786
48201222100,"Greenwood Village, Houston, TX",786
25013812800,"Westfield, MA",786
21145031200,"Paducah, KY",786
8103951200,"Rangely, CO",786
51660000301,"Harrisonburg, VA",786
17169970100,"Rushville, IL",786
42003281500,"Crafton Heights, Pittsburgh, PA",786
26125125000,"Holly, MI",786
12091020200,"Laurel Hill, FL",786
39035123601,"Kamm's Corners, Cleveland, OH",786
48367140409,"Springtown, TX",786
25015820900,"Granby, MA",786
5007020801,"Bella Vista, AR",786
42133000700,"York, PA",786
17031830001,"Matteson, IL",786
37099950200,"Sylva, NC",786
40119011301,"Cushing, OK",785
39093077100,"Grafton, OH",785
36057070300,"Amsterdam, NY",785
36055005500,"North Marketview Heights, Rochester, NY",785
19061000801,"Dubuque, IA",785
48281950500,"Lampasas, TX",785
48221160208,"Granbury, TX",785
29510105400,"West End, St. Louis, MO",785
26163504100,"Detroit, MI",785
17031660400,"Chicago Lawn, Chicago, IL",785
48073950802,"Jacksonville, TX",785
42011013702,"Shoemakersville, PA",785
49049003203,"Spanish Fork, UT",785
4015953800,"Kingman, AZ",785
48409010500,"Gregory, TX",785
13157010101,"Hoschton, GA",785
6101050900,"Meridian, CA",785
48113014702,"Irving, TX",785
72127008400,"San Juan, PR",785
32003001006,"Rancho Oakey, Las Vegas, NV",785
48367140705,"Hudson Oaks, TX",785
48141004307,"Vista Hills, El Paso, TX",785
37125951200,"Pinebluff, NC",785
39061005200,"Oakley, Cincinnati, OH",785
39017010906,"Fairfield, OH",785
6071011700,"Oro Grande, CA",785
19153010101,"Elkhart, IA",785
1101002201,"Montgomery, AL",785
48201532900,"Inwood North, Houston, TX",785
55057100100,"Necedah, WI",785
36069051200,"Canandaigua, NY",785
6103001000,"Corning, CA",785
47119010100,"Santa Fe, TN",785
49049002300,"Franklin, Provo, UT",785
55029100400,"Egg Harbor, WI",785
48001950600,"Palestine, TX",785
1125012000,"Tuscaloosa, AL",785
6037224420,"South Los Angeles, Los Angeles, CA",785
37025041301,"Davidson, NC",785
20173010005,"Derby, KS",785
39061002500,"Clifton Heights, Cincinnati, OH",785
39035178201,"Parma Heights, OH",785
6067001200,"Central Sacramento, Sacramento, CA",785
16027020700,"Nampa, ID",785
32003002708,"Las Vegas, NV",785
37195000600,"Spring Lake, Wilson, NC",785
53071920300,"College Place, WA",785
55101001801,"Union Grove, WI",785
18003011502,"Fort Wayne, IN",785
29071801102,"Sullivan, MO",785
51775010501,"Salem, VA",785
26081014300,"Kelloggsville, Grand Rapids, MI",785
26081013801,"Byron Center Park, Wyoming, MI",785
37133002202,"Jacksonville, NC",785
48201423202,"Greater Fondren Southwest, Houston, TX",785
4013941300,"Scottsdale, AZ",784
12103025603,"Largo, FL",784
12073002005,"Chapel Ridge, Tallahassee, FL",784
42097080800,"Paxinos, PA",784
48085030304,"Prosper, TX",784
17031816700,"Northlake, IL",784
4009961201,"Thatcher, AZ",784
12049970102,"Zolfo Springs, FL",784
13237960201,"Eatonton, GA",784
22087030103,"Saint Bernard, LA",784
18157001900,"Lafayette, IN",784
41009971100,"Vernonia, OR",784
17161020800,"East Moline, IL",784
48141002600,"Five Points East, El Paso, TX",784
8031004506,"West, Denver, CO",784
55079016000,"Silver City, Milwaukee, WI",784
26091061600,"Adrian, MI",784
13121007604,"Campbellton Road, Atlanta, GA",784
37119001912,"Farm Pond, Charlotte, NC",784
34007606000,"Haddon Heights, NJ",784
27053027601,"Mound, MN",784
12071020502,"North Fort Myers, FL",784
47063100600,"Morristown, TN",784
4013109400,"Maryvale Village, Phoenix, AZ",784
48201520601,"Northwest Houston, Houston, TX",784
21041950300,"Carrollton, KY",784
6077003307,"Stockton, CA",784
24005450200,"Essex, MD",784
37021002000,"Asheville, NC",784
19155031300,"Council Bluffs, IA",784
26115833600,"Erie, MI",784
10001041200,"Dover, DE",784
17163503203,"Millstadt, IL",784
26125131300,"Milford, Highland Charter Township, MI",784
17113001303,"Bloomington, IL",784
47045964900,"Dyersburg, TN",784
54061011804,"Morgantown, WV",784
17031823400,"Blue Island, IL",784
40109106909,"Central Oklahoma City, Oklahoma City, OK",784
56025000501,"Casper, WY",784
56021001401,"Cheyenne, WY",784
13255160400,"Griffin, GA",784
17201000103,"Machesney Park, IL",784
45083020900,"Hampton Heights, Spartanburg, SC",784
4013112504,"Maryvale Village, Phoenix, AZ",784
17019000500,"Champaign, IL",784
55133202800,"Waukesha, WI",784
12057000102,"Terrace Park, Tampa, FL",784
42003562000,"North Oakland, Pittsburgh, PA",784
1125012305,"Tuscaloosa, AL",784
26099263600,"Fitzgerald, Warren, MI",784
22057020500,"Thibodaux, LA",784
18097320902,"Washington Township, Indianapolis, IN",784
6107000800,"Ivanhoe, CA",784
39023001500,"Arlington, Springfield, OH",784
16001010322,"Meridian, ID",784
24005450501,"Essex, MD",784
42003426700,"Glenshaw, PA",784
15003005700,"Kalihi - Palama, Honolulu, HI",784
23013971100,"Vinalhaven, ME",784
36055008800,"Lyell-Otis, Rochester, NY",784
26163535700,"Barton - McFarland, Detroit, MI",784
4007000301,"Payson, AZ",784
26077002002,"Portage, MI",784
12127081000,"Daytona Beach, FL",784
1097003709,"Canterbury, Mobile, AL",784
6031001401,"Corcoran, CA",784
40019893100,"Ardmore, OK",783
40109106903,"Central Oklahoma City, Bethany, OK",783
41041951600,"Waldport, OR",783
31109010202,"Raymond, NE",783
50011010500,"Franklin County, VT",783
35017964200,"Silver City, NM",783
12001001902,"Gainesville, FL",783
17113001402,"Bloomington, IL",783
48381020100,"Amarillo, TX",783
13245010511,"Augusta, GA",783
48439100700,"Fort Worth, TX",783
6051000101,"Mammoth Lakes, CA",783
39035189107,"Westlake, OH",783
42011013402,"Boyertown, PA",783
45085000201,"Sumter, SC",783
18057110508,"Noblesville, IN",783
35001000109,"Albuquerque, NM",783
21111002100,"Portland, Louisville, KY",783
45035010605,"Summerville, SC",783
35013001701,"Santa Teresa, NM",783
48479001004,"Eastern Division, Laredo, TX",783
37141920402,"Burgaw, NC",783
17161022800,"Rock Island, IL",783
31109003104,"West Lincoln, Lincoln, NE",783
34023007704,"Old Bridge, Old Bridge Township, NJ",783
36001013200,"Watervliet, NY",783
36105951100,"Woodridge, NY",783
1003010905,"Silverhill, AL",783
27027030106,"Edgewood, Fargo, MN",783
37147000800,"Greenville, NC",783
49049002400,"Downtown, Provo, UT",783
21111008100,"Irish Hill, Louisville, KY",783
40109108519,"Northwest Oklahoma City, Oklahoma City, OK",783
12057010805,"Tampa, FL",783
16001001700,"Vistas, Boise, ID",783
45035010400,"Ridgeville, SC",783
26125141000,"Pontiac, MI",783
72127010001,"San Juan, PR",783
26123970900,"Newaygo, MI",783
17099962200,"Ottawa, IL",783
19015020200,"Boone, IA",783
8041000203,"Northeast Colorado Springs, Colorado Springs, CO",783
17201003808,"Machesney Park, IL",783
48159950100,"Mount Vernon, TX",783
20173010004,"Derby, KS",783
48005000700,"Downtown, Lufkin, TX",783
18097380700,"Perry Township, Indianapolis, IN",783
5139950200,"El Dorado, AR",783
19061010201,"Peosta, IA",783
24015031201,"Port Deposit, MD",783
18095010300,"Elwood, IN",783
25011040300,"Northfield, MA",782
48439121703,"Central Arlington, Arlington, TX",782
13145120200,"Hamilton, GA",782
53063010304,"Deer Park, WA",782
26027001000,"Jones, MI",782
29099700119,"Arnold, MO",782
24510200800,"Irvington, Baltimore, MD",782
37129011100,"Jervay Place, Wilmington, NC",782
48439104602,"Glencrest, Fort Worth, TX",782
41043030401,"Sweet Home, OR",782
26115830400,"Carleton, MI",782
37179021015,"Waxhaw, NC",782
12045960300,"Port Saint Joe, FL",782
12081000902,"Sarasota, FL",782
6019004901,"Fresno, CA",782
27145000601,"St. Cloud, MN",782
18097356900,"Bates-Hendricks, Indianapolis, IN",782
18097381203,"Perry Township, Indianapolis, IN",782
19113000800,"Noelridge Park, Cedar Rapids, IA",782
22115950500,"Leesville, LA",782
26059050800,"Ward 4, Hillsdale, MI",782
39149971900,"Sidney, OH",782
12053041302,"Spring Hill, FL",782
23019009000,"Holden, ME",782
32003001612,"Las Vegas, NV",782
22063040600,"Denham Springs, LA",782
47093006002,"Powell, TN",782
8001007802,"North Aurora, Aurora, CO",782
48245001100,"Oaks Historic District, Beaumont, TX",782
24043010600,"Clear Spring, MD",782
39113120103,"Dayton, OH",782
12105015401,"Lake Wales, FL",782
27027030103,"Moorhead, MN",782
26081012002,"Alto, MI",782
39109315001,"Piqua, OH",782
55087012300,"Kaukauna, WI",782
6107003400,"Porterville, CA",782
12095018000,"Winter Park, FL",782
18029080201,"Guilford, IN",782
12069030807,"Tavares, FL",782
1073013801,"Bessemer, AL",782
39049000910,"North Linden, Columbus, OH",782
18163003801,"Rolling Greens, Evansville, IN",782
29510106100,"Hamilton Heights, St. Louis, MO",782
55059000602,"Kenosha, WI",782
48201321402,"South Houston, TX",782
23023970302,"Topsham, Topsham, ME",782
42101009500,"Haddington, Philadelphia, PA",782
26163542600,"Detroit, MI",782
36023971000,"Cortland, NY",782
39081001400,"Steubenville, OH",782
26147623000,"Port Huron, MI",782
12081002014,"Bradenton, FL",782
36065025200,"New Hartford, NY",782
36055015000,"Churchville, NY",782
37099940200,"Whittier, NC",781
40017300300,"El Reno, OK",781
21111007700,"Crescent Hill, Louisville, KY",781
56045951300,"Newcastle, WY",781
12086011300,"Homestead, FL",781
41041950304,"Lincoln City, OR",781
18077966000,"Madison, IN",781
17115001400,"Decatur, IL",781
1089010200,"Gurley, AL",781
42017102600,"Telford, PA",781
40113940006,"Tulsa, OK",781
55079000700,"Bradley Estates, Milwaukee, WI",781
28151000702,"Greenville, MS",781
37031970501,"Newport, NC",781
45021970601,"Gaffney, SC",781
47093000800,"South Knoxville, Knoxville, TN",781
32003005818,"Indian Springs, NV",781
55079001100,"Fairfield, Milwaukee, WI",781
54033030500,"Mount Clare, WV",781
53041970800,"Chehalis, WA",781
53063011702,"Spokane Valley, WA",781
26081014806,"Alto, MI",781
48201320900,"Edgebrook, Houston, TX",781
45083022700,"Inman, SC",781
5119001800,"Oak Forest, Little Rock, AR",781
40049681700,"Lindsay, OK",781
38059020400,"Mandan, ND",781
38101011000,"Kenmare, ND",781
44007001000,"Federal Hill, Providence, RI",781
41051005500,"Southwest Portland, Portland, OR",781
12105010701,"Southwest Lakeland, Lakeland, FL",781
12009062500,"Cocoa, FL",781
27111960103,"Vergas, MN",781
55079007900,"Riverwest, Milwaukee, WI",781
12031015200,"Arlington, Jacksonville, FL",781
29095000800,"Northeast Kansas City, Kansas City, MO",781
48167725400,"Galveston, TX",781
32003002505,"Las Vegas, NV",781
20091053801,"Spring Hill, KS",781
6109005100,"Jamestown, CA",781
22051023800,"River Ridge, LA",781
18031969500,"Westport, IN",781
39035102200,"West Boulevard, Cleveland, OH",781
42129801702,"Apollo, PA",781
39035160601,"Lakewood, OH",781
39069000300,"Napoleon, OH",781
40143005806,"Owasso, OK",781
36067002101,"Westside, Syracuse, NY",781
47157006000,"Memphis, TN",781
26163581600,"Southgate, MI",781
49057210800,"Ogden, UT",781
25003900200,"Pittsfield, MA",781
48355003001,"Flour Bluff, Corpus Christi, TX",781
26105950300,"Ludington, MI",781
47065011402,"Chattanooga, TN",781
34005703104,"Lumberton, NJ",781
17031580502,"Brighton Park, Chicago, IL",781
40031002401,"Lawton, OK",781
40143009006,"Tulsa, OK",780
1101005403,"Montgomery, AL",780
26145002100,"Saginaw, MI",780
48245000700,"Beaumont, TX",780
48439100202,"Diamond Hill - Jarvis, Fort Worth, TX",780
12031016100,"Southside, Jacksonville, FL",780
5143011103,"West Fork, AR",780
13245001100,"Summerville, Augusta, GA",780
39141955500,"Kingston, OH",780
48141000403,"Sunrise Acres, El Paso, TX",780
36061018900,"Upper West Side, New York, NY",780
48231961300,"Greenville, TX",780
45049920300,"Yemassee, SC",780
4025000610,"Prescott Valley, AZ",780
12005002200,"Panama City, FL",780
48201254000,"Plumwood, Baytown, TX",780
30083070300,"Sidney, MT",780
34007606700,"Barrington, NJ",780
37053110302,"Shawboro, NC",780
36029009702,"Depew, NY",780
39085204000,"Fairport Harbor, OH",780
26163576600,"Allen Park, MI",780
12017450201,"Beverly Hills, FL",780
6019001407,"Roosevelt, Fresno, CA",780
45039960300,"Ridgeway, SC",780
54081000700,"Beckley, WV",780
18157000200,"St. Lawrence - McAllister, Lafayette, IN",780
39047926300,"Washington Court House, OH",780
26163530300,"Detroit, MI",780
39049009323,"Leawood, Columbus, OH",780
25027754400,"Webster, MA",780
26081012606,"East Beltline, Grand Rapids, MI",780
19163010402,"Davenport, IA",780
50003971200,"Bennington, VT",780
4015952900,"Lake Havasu City, AZ",780
27053024600,"Minneapolis, MN",780
26099263500,"Fitzgerald, Warren, MI",780
41039000707,"Florence, OR",780
42101020500,"North Philadelphia, Philadelphia, PA",780
20209044104,"Victory Hills, Kansas City, KS",780
41029000300,"Medford, OR",780
42011000900,"Reading, PA",780
6103000500,"Red Bluff, CA",780
50003971000,"Bennington County, VT",780
36055009500,"Corn Hill, Rochester, NY",780
36047116000,"Kings County, NY",780
26155031302,"Bancroft, MI",780
13185011100,"Valdosta, GA",780
53053060905,"West End, Tacoma, WA",780
42041011002,"Camp Hill, PA",780
12101031012,"Port Richey, FL",780
47037013800,"North Nashville, Nashville, TN",780
47093006203,"Knoxville, TN",780
8123000200,"Greeley, CO",780
22019001100,"Lake Charles, LA",780
26023951000,"Coldwater, MI",780
36067000900,"Northside, Syracuse, NY",780
48041000700,"Bryan, TX",780
29043020305,"Ozark, MO",779
21117065700,"Elsmere, KY",779
25027731203,"Main South, Worcester, MA",779
25021420301,"Randolph, MA",779
31043010400,"Hubbard, NE",779
26049000500,"Flint, MI",779
13145120198,"Pine Mountain, GA",779
48355000500,"Central City, Corpus Christi, TX",779
54051021300,"Benwood, WV",779
19153010706,"Altoona, IA",779
