"tract","Name","Employment_Rate_rP_gP_pall"
11001009801,"Southeast Washington, Washington, DC",0.6764
4013010101,"Scottsdale, AZ",0.6764
35001000901,"Trumbull Village, Albuquerque, NM",0.6763
48439102301,"Fort Worth, TX",0.6763
22071014100,"New Orleans, LA",0.6763
37119001606,"Windsor Park, Charlotte, NC",0.6763
36061008200,"Midtown, New York, NY",0.6763
22071009200,"Central City, New Orleans, LA",0.6763
54039010300,"Dunbar, WV",0.6763
35061970101,"Los Lunas, NM",0.6763
18097357200,"Fountain Square, Indianapolis, IN",0.6763
53053071808,"Lakewood, WA",0.6763
12031017200,"Downtown, Jacksonville, FL",0.6763
6107003801,"Porterville, CA",0.6762
48041001000,"Bryan, TX",0.6762
6037533201,"Huntington Park, CA",0.6762
25027732500,"Green Island, Worcester, MA",0.6762
26099255800,"Roseville, MI",0.6762
48113009802,"Northwest Dallas, Dallas, TX",0.6761
40109107303,"Central Oklahoma City, Oklahoma City, OK",0.6761
36061001401,"Lower East Side, New York, NY",0.6761
13121006700,"The Villages at Carver, Atlanta, GA",0.6761
24510160400,"Midtown Edmondson, Baltimore, MD",0.6761
4013114301,"Central City, Phoenix, AZ",0.6761
26163572400,"Dearborn Heights, MI",0.6761
54067950500,"Richwood, WV",0.6761
6073008102,"La Jolla, San Diego, CA",0.6761
21235920800,"Williamsburg, KY",0.676
11001007408,"Southeast Washington, Washington, DC",0.676
6073018509,"Loma Alta, Oceanside, CA",0.676
1127021800,"Sumiton, AL",0.676
12117022001,"Casselberry, FL",0.676
6025011500,"El Centro, CA",0.676
45007000700,"Anderson, SC",0.676
24510250301,"Westport, Baltimore, MD",0.676
8123000501,"Greeley, CO",0.676
5017080200,"Dermott, AR",0.6759
47173040202,"Maynardville, TN",0.6759
6065030300,"Downtown Riverside, Riverside, CA",0.6759
12093910402,"Okeechobee, FL",0.6759
12057003500,"East Tampa, Tampa, FL",0.6759
4021000603,"Tucson, AZ",0.6759
53063002000,"Emerson Garfield, Spokane, WA",0.6759
12086004602,"Key Biscayne, FL",0.6759
6037134521,"Canoga Park, Los Angeles, CA",0.6759
12057013503,"Greater Palm River Point CDC, Tampa, FL",0.6759
6065043602,"San Jacinto, CA",0.6759
12101031805,"Highlands, Spring Hill, FL",0.6759
6037273700,"Venice, Los Angeles, CA",0.6759
35049010900,"Santa Fe, NM",0.6759
17031612000,"Back of the Yards, Chicago, IL",0.6759
5119004400,"Downtown, Little Rock, AR",0.6759
4012940300,"Parker, AZ",0.6758
47157011300,"North Memphis, Memphis, TN",0.6758
39099804000,"Wick Park, Youngstown, OH",0.6758
36061012900,"Hell's Kitchen, New York, NY",0.6758
12057004000,"South Nebraska, Tampa, FL",0.6758
40069660198,"Coleman, OK",0.6758
13117130602,"Alpharetta, GA",0.6758
46041941700,"Dewey County, SD",0.6757
6115040600,"Olivehurst, CA",0.6757
36047076000,"Kings County, NY",0.6757
29095002000,"Northeast Kansas City, Kansas City, MO",0.6757
37119002600,"Cherry, Charlotte, NC",0.6757
6107001602,"Farmersville, CA",0.6757
5119003403,"Jacksonville, AR",0.6757
11001009810,"Southeast Washington, Washington, DC",0.6757
39061026400,"West End, Cincinnati, OH",0.6757
6007003400,"Gridley, CA",0.6757
13067031004,"Marietta, GA",0.6757
17031611700,"South Side, Chicago, IL",0.6757
48405950300,"Broaddus, TX",0.6757
40143003000,"West O'Main, Tulsa, OK",0.6756
6053000900,"Salinas, CA",0.6756
12097043206,"Saint Cloud, FL",0.6756
13135050320,"Gwinnett Village, Norcross, GA",0.6756
12057000901,"Temple Crest, Tampa, FL",0.6756
48201531100,"North Houston, Houston, TX",0.6756
18097354900,"Indianapolis, IN",0.6756
37081010702,"Greensboro, NC",0.6756
6001409000,"Brookfield Village, Oakland, CA",0.6756
49049002702,"Provost South, Provo, UT",0.6756
24005420303,"Dundalk, MD",0.6756
48085030406,"Chapel Creek, Frisco, TX",0.6756
47157011600,"South Memphis, Memphis, TN",0.6756
6065044517,"Desert Hot Springs, CA",0.6756
51710002500,"Lamberts Point, Norfolk, VA",0.6756
6037402803,"Westmont, Pomona, CA",0.6756
12103021500,"Downtown, Saint Petersburg, FL",0.6756
36005021700,"Bronx County, NY",0.6756
51760040600,"Museum District, Richmond, VA",0.6756
13115001100,"Rome, GA",0.6756
17031837400,"East Garfield Park, Chicago, IL",0.6755
6025010400,"Brawley, CA",0.6755
6067007001,"Gardenland, Sacramento, CA",0.6755
42101013900,"Cecil B. Moore, Philadelphia, PA",0.6755
6071007407,"San Gorgonio, San Bernardino, CA",0.6755
6065042209,"University, Riverside, CA",0.6755
45063020908,"Lexington, SC",0.6755
40143009101,"Tulsa, OK",0.6754
40125500200,"Shawnee, OK",0.6754
6059011720,"Placentia, CA",0.6754
48113013010,"Dallas, TX",0.6754
37085070901,"Angier, NC",0.6754
12057012402,"Dover, FL",0.6754
22083970600,"Mangham, LA",0.6754
28091950100,"Columbia, MS",0.6754
36061002202,"Alphabet City, New York, NY",0.6754
6037241400,"Harbor, Los Angeles, CA",0.6754
8123000701,"Greeley, CO",0.6754
48141010220,"Canutillo, TX",0.6754
29181870200,"Doniphan, MO",0.6754
12057000201,"North Tampa, Tampa, FL",0.6754
26163515900,"Detroit, MI",0.6754
6073011602,"National City, CA",0.6754
13057090400,"Canton, GA",0.6753
48201431700,"Southwest Houston, Houston, TX",0.6753
51051040200,"Clintwood, VA",0.6753
6037301702,"Vineyard, Glendale, CA",0.6753
48439105901,"Fort Worth, TX",0.6753
6073017702,"Encinitas, CA",0.6753
40109104500,"Central Oklahoma City, Oklahoma City, OK",0.6753
49057201900,"Ogden, UT",0.6753
8123000502,"Greeley, CO",0.6753
47091956300,"Mountain City, TN",0.6753
48187210200,"Seguin, TX",0.6753
6085500200,"Central San Jose, San Jose, CA",0.6752
26163530100,"Detroit, MI",0.6752
6037621326,"South Redondo, Redondo Beach, CA",0.6752
6037242000,"South Los Angeles, Los Angeles, CA",0.6752
1101000300,"Montgomery, AL",0.6752
12117020301,"Sanford, FL",0.6751
41051007600,"Northeast Portland, Portland, OR",0.6751
6073017501,"Encinitas, CA",0.6751
1055010200,"Attalla, AL",0.6751
12086007103,"Coconut Grove, Miami, FL",0.6751
26163533000,"LaSalle Gardens, Detroit, MI",0.6751
39035101700,"Cudell, Cleveland, OH",0.6751
39035101800,"Detroit - Shoreway, Cleveland, OH",0.6751
6037241001,"South Los Angeles, Los Angeles, CA",0.6751
35001003733,"Hodgin, Albuquerque, NM",0.675
42101002701,"Dickinson Narrows, Philadelphia, PA",0.675
12093910201,"Okeechobee, FL",0.675
26163591600,"Brownstown Charter Township, MI",0.675
48201410702,"Montrose, Houston, TX",0.675
6037532200,"South Montebello, Montebello, CA",0.675
47157000200,"North Memphis, Memphis, TN",0.675
6045010700,"Willits, CA",0.675
6019006604,"Reedley, CA",0.675
17031670700,"South Side, Chicago, IL",0.675
13143010400,"Bremen, GA",0.675
48439121703,"Central Arlington, Arlington, TX",0.6749
12083002606,"Ocala, FL",0.6749
45021970503,"Gaffney, SC",0.6749
51167030100,"Swords Creek, VA",0.6749
6045010400,"Fort Bragg, CA",0.6749
13297110400,"Monroe, GA",0.6749
17143000900,"Peoria, IL",0.6748
24510170200,"McCulloh Homes, Baltimore, MD",0.6748
17031320400,"Chicago Loop, Chicago, IL",0.6748
12101033011,"Zephyrhills, FL",0.6748
45031010800,"Hartsville, SC",0.6748
34007600800,"Pyne Poynt, Camden, NJ",0.6748
6107000800,"Ivanhoe, CA",0.6748
39099801600,"Cottage Grove, Youngstown, OH",0.6748
17031380100,"Bronzeville, Chicago, IL",0.6748
26075001000,"Jackson, MI",0.6748
47093005502,"Knoxville, TN",0.6748
34003015500,"Englewood, NJ",0.6748
21153970300,"Salyersville, KY",0.6747
18065976500,"New Castle, IN",0.6747
6065043403,"Hemet, CA",0.6747
21125970100,"London, KY",0.6747
12099001403,"Riviera Beach, FL",0.6747
40109102300,"Central Oklahoma City, Oklahoma City, OK",0.6747
6037910601,"Palmdale, CA",0.6747
39035115300,"South Broadway, Cleveland, OH",0.6747
6059074407,"Lyon Street, Santa Ana, CA",0.6747
5131000200,"Fort Smith, AR",0.6746
12099005411,"Boynton Beach, FL",0.6746
12105011721,"Auburndale, FL",0.6746
12015021002,"Punta Gorda, FL",0.6746
39035116800,"Forest Hills, Cleveland, OH",0.6746
6037278102,"Playa del Rey, Los Angeles, CA",0.6746
48141010406,"San Elizario, TX",0.6746
47163042701,"Bristol, TN",0.6746
6073020601,"Central Escondido, Escondido, CA",0.6746
6065044926,"Cathedral City, CA",0.6746
6065045120,"La Quinta, CA",0.6745
24510080800,"Broadway East, Baltimore, MD",0.6745
12081000310,"Bradenton, FL",0.6745
6019002905,"Roosevelt, Fresno, CA",0.6745
1089003000,"Huntsville, AL",0.6745
42101024600,"East Germantown, Philadelphia, PA",0.6745
6067005402,"North Sacramento, Sacramento, CA",0.6745
36005024700,"Bronx County, NY",0.6745
30035940400,"Browning, MT",0.6744
6115041100,"Dobbins, CA",0.6744
23001010100,"Auburn, ME",0.6744
6099001603,"Modesto, CA",0.6744
35001002200,"Raynolds Addition, Albuquerque, NM",0.6744
47021070401,"Kingston Springs, TN",0.6744
32031002212,"Reno, NV",0.6744
47037015804,"Nashville, TN",0.6744
39061026600,"Dayton, OH",0.6743
6037228220,"South Los Angeles, Los Angeles, CA",0.6743
6059062702,"Corona Del Mar, Newport Beach, CA",0.6743
6037229200,"South Los Angeles, Los Angeles, CA",0.6743
13135050434,"Norcross, GA",0.6743
36007001200,"Downtown, Binghamton, NY",0.6743
5135470100,"Williford, AR",0.6742
6071010419,"Joshua Tree, CA",0.6742
42101019800,"Hunting Park, Philadelphia, PA",0.6742
36047019200,"Kings County, NY",0.6742
6111000100,"Maricopa, CA",0.6742
36061015700,"Upper West Side, New York, NY",0.6742
4017964202,"Clay Springs, AZ",0.6741
6107002202,"Tulare, CA",0.6741
5129970300,"Leslie, AR",0.6741
6087122203,"Aptos, CA",0.6741
17031842900,"University Village / Little Italy, Chicago, IL",0.6741
6037236203,"Crenshaw, Los Angeles, CA",0.674
15003002004,"Honolulu, HI",0.674
39049004700,"Central Hilltop, Columbus, OH",0.674
35001004001,"Mountain View, Albuquerque, NM",0.674
17031836300,"South Side, Chicago, IL",0.674
6073002709,"Chollas Creek, San Diego, CA",0.674
6071010025,"Victorville, CA",0.674
6077002202,"Stockton, CA",0.674
24031703219,"Silver Spring, MD",0.6739
4013111401,"Camelback East Village, Phoenix, AZ",0.6739
39035109701,"Central, Cleveland, OH",0.6739
21071920600,"McDowell, KY",0.6738
48439110301,"Haltom City, TX",0.6738
47157002400,"North Memphis, Memphis, TN",0.6738
6065047201,"Desert Hot Springs, CA",0.6738
12005001800,"Millville Holmes, Panama City, FL",0.6738
6015000104,"Crescent City, CA",0.6738
42009960500,"Everett, PA",0.6738
48201534201,"Wagon Wheel Estates, Houston, TX",0.6737
4017960500,"Winslow, AZ",0.6737
5051011400,"Hot Springs, AR",0.6737
6059074802,"Casa Bonita, Santa Ana, CA",0.6737
12071040310,"Parkdale, Lehigh Acres, FL",0.6737
6037237102,"South Figueroa Corridor, Los Angeles, CA",0.6737
12053040911,"Brooksville, FL",0.6737
4013114200,"Central City, Phoenix, AZ",0.6737
6009000501,"Avery, CA",0.6737
6037191204,"Central LA, Los Angeles, CA",0.6736
13067031001,"Marietta, GA",0.6736
12057002600,"Northwest Tampa, Tampa, FL",0.6736
6019007500,"Caruthers, CA",0.6736
24510180200,"Poppleton, Baltimore, MD",0.6736
6037231710,"South Figueroa Corridor, Los Angeles, CA",0.6736
6037239501,"South Los Angeles, Los Angeles, CA",0.6736
22097960400,"Krotz Springs, LA",0.6735
48113002000,"Oak Cliff, Dallas, TX",0.6735
12099003507,"Palm Beach, FL",0.6735
12103025604,"Largo, FL",0.6735
41051003301,"Alberta, Portland, OR",0.6735
4013113000,"Central City, Phoenix, AZ",0.6735
13067031101,"Smyrna, GA",0.6735
24510090800,"East Baltimore Midway, Baltimore, MD",0.6735
6065042723,"Hemet, CA",0.6735
41051007700,"Northeast Portland, Portland, OR",0.6734
12011050309,"Tamarac, FL",0.6734
39035141000,"Cleveland Heights, OH",0.6734
34007601900,"Morgan Village, Camden, NJ",0.6734
47179060900,"Johnson City, TN",0.6734
37199960400,"Burnsville, NC",0.6734
48479001300,"Los Amores, Laredo, TX",0.6733
13051011200,"Historic District - South, Savannah, GA",0.6733
28045030602,"Kiln, MS",0.6732
12093910202,"Okeechobee, FL",0.6732
12033002100,"South Pensacola, Pensacola, FL",0.6732
1055010100,"Attalla, AL",0.6732
36047005800,"Kings County, NY",0.6732
12071050103,"Fort Myers, FL",0.6732
6065044505,"Thousand Palms, CA",0.6732
32003003800,"North Las Vegas, NV",0.6732
39017012200,"Middletown, OH",0.6732
37155960501,"Pembroke, NC",0.6731
42101017202,"Allegheny West, Philadelphia, PA",0.6731
13217100800,"Covington, GA",0.6731
4013116900,"Alhambra, Phoenix, AZ",0.6731
37119005000,"Double Oaks, Charlotte, NC",0.6731
26163585500,"Romulus, MI",0.6731
6037228900,"Central Alameda, Los Angeles, CA",0.6731
53011041900,"Shumway, Vancouver, WA",0.6731
26163568300,"Westland, MI",0.6731
51770002500,"Roanoke, VA",0.673
23029956400,"Addison, ME",0.673
6037124105,"North Hollywood, Los Angeles, CA",0.673
40143001500,"Sequoyah, Tulsa, OK",0.6729
6065045606,"Indio, CA",0.6729
5129970100,"Saint Joe, AR",0.6729
47157011700,"South Memphis, Memphis, TN",0.6729
18035000600,"Old West End, Muncie, IN",0.6729
40109107606,"Midwest City, OK",0.6729
6037127102,"Van Nuys, Los Angeles, CA",0.6729
12099005952,"Boynton Beach, FL",0.6729
42073000400,"New Castle, PA",0.6729
32003000201,"Las Vegas, NV",0.6728
6099002200,"Modesto, CA",0.6728
32003002000,"Las Vegas, NV",0.6728
5055480100,"Marmaduke, AR",0.6728
40143000300,"Louisville Heights, Tulsa, OK",0.6727
6019007100,"Selma, CA",0.6727
13067030412,"Marietta, GA",0.6727
1055000500,"Gadsden, AL",0.6727
6037191901,"Central LA, Los Angeles, CA",0.6727
6047001302,"Merced, CA",0.6727
24510250207,"Cherry Hill, Baltimore, MD",0.6727
36047027800,"Kings County, NY",0.6727
6087110300,"Watsonville, CA",0.6727
24510080200,"Broadway East, Baltimore, MD",0.6727
1081040604,"Auburn, AL",0.6727
28039950302,"Lucedale, MS",0.6727
12057000700,"Sulphur Springs, Tampa, FL",0.6727
12101032402,"Dade City, FL",0.6727
41029000201,"Medford, OR",0.6726
42101029900,"Frankford, Philadelphia, PA",0.6726
53031950702,"Jefferson County, WA",0.6726
35001004401,"South Atrisco, Albuquerque, NM",0.6726
31109001900,"Downtown, Lincoln, NE",0.6726
54005958502,"Madison, WV",0.6726
39095001202,"Toledo, OH",0.6726
6037534302,"Cudahy, CA",0.6726
11001007901,"Northeast Washington, Washington, DC",0.6725
6001408600,"Hegenberger, Oakland, CA",0.6725
12099000301,"Admiral's Cove, Jupiter, FL",0.6724
39035114700,"Kinsman, Cleveland, OH",0.6724
35035000902,"Chaparral, NM",0.6724
12111380800,"Fort Pierce, FL",0.6724
12027010200,"Arcadia, FL",0.6724
17031611900,"Back of the Yards, Chicago, IL",0.6724
37115010200,"Hot Springs, NC",0.6724
32003002403,"Las Vegas, NV",0.6723
6077000600,"Park, Stockton, CA",0.6723
6037599000,"Avalon, CA",0.6723
1055010602,"Gadsden, AL",0.6723
37031970901,"Emerald Isle, NC",0.6723
12035060206,"Bunnell, FL",0.6723
13013180203,"Winder, GA",0.6723
6073001000,"University Heights, San Diego, CA",0.6722
37129010900,"Sunset Park, Wilmington, NC",0.6722
42101019900,"North Philadelphia, Philadelphia, PA",0.6722
6073005100,"Downtown, San Diego, CA",0.6722
17031280900,"Near West Side, Chicago, IL",0.6722
21017030600,"Paris, KY",0.6722
34017007600,"Downtown Jersey City, Jersey City, NJ",0.6722
48027020701,"Temple, TX",0.6722
12101030501,"Forest Hills, Holiday, FL",0.6722
41047010304,"Woodburn, OR",0.6722
21013961100,"Pineville, KY",0.6721
45077011001,"Liberty, SC",0.6721
6037600100,"South Los Angeles, Los Angeles, CA",0.6721
12011060109,"Tamarac, FL",0.6721
12086001702,"Brownsville, Miami, FL",0.6721
36005021100,"Bronx County, NY",0.6721
53055960300,"Friday Harbor, WA",0.6721
40135030201,"Vian, OK",0.672
17031151100,"Portage Park, Chicago, IL",0.672
11001010700,"Downtown, Washington, DC",0.672
6079010602,"Morro Bay, CA",0.672
49049002101,"Grand View North, Provo, UT",0.672
28045030400,"Bay Saint Louis, MS",0.672
8013012607,"Baseline Sub, Boulder, CO",0.672
6001403501,"Oakland Ave - Harrison St, Oakland, CA",0.6719
25003933300,"Southfield, New Marlborough, MA",0.6719
12069030407,"Lady Lake, FL",0.6719
6037555212,"Hawaiian Gardens, CA",0.6719
6073020207,"Midway, Escondido, CA",0.6719
18039001100,"Nappanee, IN",0.6719
16043970100,"Island Park, ID",0.6719
6099003002,"Ceres, CA",0.6719
6007003700,"Oroville, CA",0.6719
54045956800,"Pecks Mill, WV",0.6718
36047047700,"Kings County, NY",0.6718
36081070900,"Queens County, NY",0.6718
30053000400,"Eureka, MT",0.6718
48439103702,"Fort Worth, TX",0.6718
26163521900,"Woodbridge, Detroit, MI",0.6718
24510150300,"Coppin Heights, Baltimore, MD",0.6718
25005651800,"New Bedford, MA",0.6718
34029715200,"Lakewood, Lakewood Township, NJ",0.6718
26163545600,"Detroit, MI",0.6718
48201430100,"Memorial, Houston, TX",0.6717
39095003000,"Toledo, OH",0.6717
6071007306,"Loma Linda, CA",0.6717
12001000301,"Gateway Park, Gainesville, FL",0.6717
6037228710,"Central Alameda, Los Angeles, CA",0.6717
13121011900,"Sweet Auburn, Atlanta, GA",0.6717
29069361000,"Cardwell, MO",0.6717
48113020300,"Dallas, TX",0.6717
4013113801,"Central City, Phoenix, AZ",0.6717
26163521100,"Hubbard - Richard, Detroit, MI",0.6717
37067000900,"Winston-Salem, NC",0.6716
32003001707,"Las Vegas, NV",0.6716
1047956500,"Selma, AL",0.6716
6029001103,"Bakersfield, CA",0.6716
48113010102,"West Dallas, Dallas, TX",0.6716
1127020800,"Jasper, AL",0.6716
41047000502,"Northgate, Salem, OR",0.6716
17031839100,"Chicago Loop, Chicago, IL",0.6716
6073019205,"Vista, CA",0.6716
12086010802,"Naranja, FL",0.6716
12127090500,"DeLand, FL",0.6716
49049002201,"Sunset Heights, Orem, UT",0.6716
22071007700,"Lower Garden District, New Orleans, LA",0.6716
48201332800,"Golfcrest, Houston, TX",0.6715
13139001201,"Gainesville, GA",0.6715
6037212900,"Central LA, Los Angeles, CA",0.6715
6037701501,"Wilshire Montana, Santa Monica, CA",0.6715
4013112602,"Estrella Village, Phoenix, AZ",0.6715
36047029200,"Kings County, NY",0.6715
6037134520,"Canoga Park, Los Angeles, CA",0.6715
48215024111,"Mission, TX",0.6715
26125161400,"Southfield, MI",0.6715
1087231400,"Tuskegee, AL",0.6714
21067000102,"Northside District, Lexington, KY",0.6714
6037209102,"Central LA, Los Angeles, CA",0.6714
17031310400,"Lower West Side, Chicago, IL",0.6714
12057003300,"East Tampa, Tampa, FL",0.6714
48339690300,"Pinehurst, TX",0.6714
6065030400,"Eastside, Riverside, CA",0.6714
32033970100,"Ely, NV",0.6714
6073017900,"Carlsbad, CA",0.6714
17031390100,"Kenwood, Chicago, IL",0.6714
12115001000,"Bayou Oaks, Sarasota, FL",0.6714
13095011400,"Albany, GA",0.6714
1133965503,"Arley, AL",0.6713
6057000104,"Grass Valley, CA",0.6713
36029007101,"Lakeview, Buffalo, NY",0.6713
17031060100,"Lake View, Chicago, IL",0.6713
6089011703,"Shasta Lake, CA",0.6712
12073001001,"South City, Tallahassee, FL",0.6712
13117130406,"Cumming, GA",0.6712
36081003900,"Queens County, NY",0.6712
12086004303,"Flamingo / Lummus, Miami Beach, FL",0.6712
42071012404,"Ephrata, PA",0.6712
35001002402,"West Mesa, Albuquerque, NM",0.6712
37179021013,"Waxhaw, NC",0.6712
51760041200,"Oregon Hill, Richmond, VA",0.6711
47129110200,"Lancing, TN",0.6711
17113001600,"Bloomington, IL",0.6711
49053271701,"St. George, UT",0.6711
35045942801,"Shiprock, NM",0.671
48201211100,"Frenchtown, Houston, TX",0.671
49049000604,"Lindon, UT",0.671
36047040200,"Kings County, NY",0.671
51760030200,"Downtown, Richmond, VA",0.671
6071008100,"West Redlands, Redlands, CA",0.671
26049004000,"Flint, MI",0.671
36047027500,"Kings County, NY",0.671
6039000201,"Chowchilla, CA",0.671
37155960300,"Red Springs, NC",0.6709
13063040410,"Conley, GA",0.6709
13121004000,"Mozley Park, Atlanta, GA",0.6709
37081011500,"Glenwood, Greensboro, NC",0.6709
6045011600,"Ukiah, CA",0.6709
21195930700,"Virgie, KY",0.6709
41043030100,"Scio, OR",0.6709
12031011800,"Northwest, Jacksonville, FL",0.6709
13121008902,"Berkeley Park, Atlanta, GA",0.6709
18097356900,"Bates-Hendricks, Indianapolis, IN",0.6708
26163573400,"Dearborn, MI",0.6708
39035118301,"Glenville, Cleveland, OH",0.6708
6065042742,"Menifee, CA",0.6708
4013040527,"Bell West Ranch, Surprise, AZ",0.6707
6037214902,"Central LA, Los Angeles, CA",0.6707
39035105100,"Stockyards, Cleveland, OH",0.6707
37183051101,"Raleigh, NC",0.6707
9003415900,"New Britain, CT",0.6707
6037267901,"Century City, Los Angeles, CA",0.6707
24510260404,"Baltimore Highlands, Baltimore, MD",0.6707
6019002701,"Roosevelt, Fresno, CA",0.6707
39035109301,"Central, Cleveland, OH",0.6707
6037235202,"Park Mesa Heights, Los Angeles, CA",0.6707
40143008800,"West O'Main, Tulsa, OK",0.6706
6037192001,"Central LA, Los Angeles, CA",0.6706
21205950400,"Morehead, KY",0.6706
26049001800,"Flint, MI",0.6706
12086001501,"Model City, Miami, FL",0.6706
42041012702,"Newville, PA",0.6706
36047052500,"Kings County, NY",0.6706
2158000100," County, AK",0.6705
22051021200,"Kenner, LA",0.6705
6023000100,"Eureka, CA",0.6705
42043020400,"Midtown, Harrisburg, PA",0.6705
18097357300,"Indianapolis, IN",0.6705
17031841000,"Near South Side, Chicago, IL",0.6705
6073020208,"Midway, Escondido, CA",0.6704
48183001000,"Longview, TX",0.6704
29095015800,"Crossroads, Kansas City, MO",0.6704
13063040302,"Forest Park, GA",0.6704
6037301203,"Verdugo Viejo, Glendale, CA",0.6704
21125970200,"East Bernstadt, KY",0.6704
6001410500,"Acorn, Oakland, CA",0.6704
35001004734,"Westgate Vecinos, Albuquerque, NM",0.6704
36119006200,"New Rochelle, NY",0.6704
26163508100,"Detroit, MI",0.6704
48453000304,"Hyde Park, Austin, TX",0.6704
13135050526,"Lawrenceville, GA",0.6703
41051001101,"Buckman Neighborhood, Portland, OR",0.6703
1097007202,"Coden, AL",0.6703
1055000600,"Gadsden, AL",0.6703
47025970400,"Clairfield, TN",0.6703
35049001202,"Santa Fe, NM",0.6703
12115002721,"North Port, FL",0.6703
1089002100,"Huntsville, AL",0.6702
6037543202,"Compton, CA",0.6702
13121012000,"Mechanicsville, Atlanta, GA",0.6702
72151951300,"Yabucoa, PR",0.6702
12057004300,"Northwest Tampa, Tampa, FL",0.6702
36047076800,"Kings County, NY",0.6701
17031210502,"Avondale, Chicago, IL",0.6701
29095015500,"Northeast Kansas City, Kansas City, MO",0.6701
23005000100,"East End, Portland, ME",0.67
21199930501,"Somerset, KY",0.67
4013109200,"Alhambra, Phoenix, AZ",0.67
42101029300,"Frankford, Philadelphia, PA",0.67
12103025505,"Clearwater, FL",0.67
6037273300,"Venice, Los Angeles, CA",0.67
6085503113,"Central San Jose, San Jose, CA",0.67
36067004301,"Eastside, Syracuse, NY",0.67
35043940900,"Cuba, NM",0.6699
53011042700,"Harney Heights, Vancouver, WA",0.6699
13089021306,"Atlanta, GA",0.6699
6019002800,"Roosevelt, Fresno, CA",0.6699
36061027300,"Upper Manhattan, New York, NY",0.6699
54047954200,"Berwind, WV",0.6699
6065043001,"Lake Elsinore, CA",0.6699
6065040702,"Norco, CA",0.6699
48407200200,"Coldspring, TX",0.6699
26163513900,"Detroit, MI",0.6699
40109107217,"Central Oklahoma City, Oklahoma City, OK",0.6698
17031260300,"Garfield Park, Chicago, IL",0.6698
6073017701,"Encinitas, CA",0.6698
47093001600,"Knoxville, TN",0.6698
26163573702,"Dearborn, MI",0.6698
24510160300,"Sandtown-Winchester, Baltimore, MD",0.6697
6047001602,"Merced, CA",0.6697
13121003100,"Reynoldstown, Atlanta, GA",0.6697
26163537100,"Littlefield, Detroit, MI",0.6697
37119005100,"Druid Hills North, Charlotte, NC",0.6697
25005650700,"New Bedford, MA",0.6697
37183052409,"Southwest Raleigh, Raleigh, NC",0.6697
16065950301,"Rexburg, ID",0.6697
12009065234,"San Sebastian, Micco, FL",0.6697
35001002100,"Albuquerque Original Townsite, Albuquerque, NM",0.6697
37155960600,"Lumberton, NC",0.6696
36081018102,"Queens County, NY",0.6696
36047033100,"Kings County, NY",0.6696
48453002308,"South Austin, Austin, TX",0.6696
48291700500,"Cleveland, TX",0.6696
12099002300,"Pleasant City, West Palm Beach, FL",0.6696
6037553702,"Paramount, CA",0.6696
53033007402,"Capitol Hill, Seattle, WA",0.6696
12086004403,"Flamingo / Lummus, Miami Beach, FL",0.6696
12057010816,"Tampa, FL",0.6696
13247060201,"Conyers, GA",0.6695
42101015102,"North Philadelphia, Philadelphia, PA",0.6695
36047026500,"Kings County, NY",0.6695
11001007404,"Douglass, Washington, DC",0.6695
32003003430,"Las Vegas, NV",0.6695
48439102500,"Como, Fort Worth, TX",0.6695
6067007422,"Andrea Boulevard Gold Run Avenue, Sacramento, CA",0.6695
21067001400,"Lexington, KY",0.6695
6037700501,"Central LA, West Hollywood, CA",0.6694
6065044915,"Cathedral City, CA",0.6694
4013112100,"Maryvale Village, Phoenix, AZ",0.6694
4013040523,"Corte Bella, Sun City West, AZ",0.6694
13059140500,"Athens, GA",0.6694
48215024107,"Mission, TX",0.6694
48113008400,"Parkdale, Dallas, TX",0.6694
72149720503,"Villalba, PR",0.6694
12057014104,"Southside Rural Community, Ruskin, FL",0.6694
42049001800,"Erie, PA",0.6694
6037800504,"Eastern Malibu, Malibu, CA",0.6694
13003960100,"Willacoochee, GA",0.6694
6037217001,"Pico - Robertson, Los Angeles, CA",0.6693
6037291110,"Harbor, Los Angeles, CA",0.6693
42101014500,"Ludlow, Philadelphia, PA",0.6693
6089010100,"Downtown, Redding, CA",0.6693
6037212304,"Central LA, Los Angeles, CA",0.6693
48113015404,"Grand Prairie, TX",0.6693
40089098200,"Broken Bow, OK",0.6692
48113007823,"Vickery Meadow, Dallas, TX",0.6692
6075018000,"Mission Bay, San Francisco, CA",0.6692
21195930500,"Pikeville, KY",0.6692
5131000800,"Fort Smith, AR",0.6692
12127090600,"Downtown DeLand's Historic Garden District, DeLand, FL",0.6692
12127082201,"Daytona Beach, FL",0.6692
4027000200,"Yuma Townsite, Yuma, AZ",0.6692
42101028000,"Olney-Oak Lane, Philadelphia, PA",0.6692
6071010417,"Morongo Valley, CA",0.6692
6059088702,"Garden Grove, CA",0.6691
48113000603,"Oak Lawn, Dallas, TX",0.6691
36047002901,"Kings County, NY",0.6691
36081015900,"Queens County, NY",0.6691
37039930300,"Murphy, NC",0.6691
2150000100,"Kodiak, AK",0.669
36047011400,"Kings County, NY",0.669
47157000300,"North Memphis, Memphis, TN",0.669
39169003700,"Apple Creek, OH",0.669
42101014400,"North Philadelphia, Philadelphia, PA",0.669
26121000300,"Angell, Muskegon, MI",0.669
26163507800,"Highland Park, MI",0.669
36061013700,"Midtown, New York, NY",0.669
